age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
24,0,140500,6,1,3,3,0,1,0,0,40,0,0
31,0,113364,9,0,3,0,0,0,0,0,40,0,1
65,0,176219,9,3,3,1,2,0,0,0,40,3,0
19,0,146189,9,1,3,3,3,1,0,0,78,0,0
45,0,83993,12,2,2,3,0,1,0,0,56,0,1
33,0,194336,9,0,2,0,0,0,5178,0,50,0,1
61,3,349434,13,2,2,3,1,1,0,0,40,0,0
55,0,142020,9,0,2,0,0,0,0,0,45,0,0
27,0,48894,12,1,0,1,0,1,0,0,42,0,0
29,0,226295,9,1,3,1,0,0,0,0,36,0,0
40,0,77313,13,1,2,1,0,1,0,0,60,0,1
36,0,305935,9,2,3,3,1,0,0,0,40,0,0
23,0,287988,13,1,2,1,0,0,0,0,30,0,0
49,2,49275,9,1,1,1,0,0,0,0,50,0,0
39,0,102865,9,0,1,0,0,0,0,0,40,0,0
47,0,209146,14,2,3,1,0,0,27828,0,40,0,1
40,0,173001,10,0,3,2,0,1,0,1902,40,0,1
40,0,277256,13,2,2,1,0,0,0,2559,55,0,1
46,0,20534,14,0,3,0,0,0,0,0,20,0,0
35,0,60227,9,0,1,0,0,0,0,0,40,0,0
19,3,176936,9,1,3,2,0,1,0,0,30,0,0
42,0,49255,14,0,0,0,0,0,4386,0,40,0,1
64,3,232787,13,0,3,0,0,0,0,0,40,0,0
49,0,235095,7,0,3,0,0,0,0,0,40,0,0
44,0,190531,13,2,0,3,1,1,0,0,35,0,0
64,3,209291,9,0,3,0,0,0,0,0,60,0,1
23,0,109053,9,1,3,3,0,0,0,0,60,0,0
22,0,183594,9,1,1,2,0,0,0,0,40,0,0
22,0,361608,9,1,3,1,0,1,0,0,40,0,0
43,0,257028,12,0,3,0,1,0,0,0,40,3,0
34,0,66561,13,0,3,0,0,0,0,0,37,0,0
21,0,176486,10,1,2,3,0,1,0,0,30,0,0
21,0,565313,9,1,3,2,1,0,0,0,40,0,0
34,2,198953,10,2,3,3,1,1,0,0,40,0,0
68,3,99106,14,2,0,1,0,1,0,0,20,0,0
45,0,213140,14,0,0,0,0,0,0,1977,52,0,1
33,0,66384,9,0,3,0,0,0,0,0,38,0,0
41,0,483201,13,0,3,0,0,0,0,0,40,0,1
19,3,466458,10,1,3,2,0,1,0,0,45,0,0
30,0,90446,4,0,3,0,0,0,0,0,40,1,0
69,1,165017,15,0,0,0,0,0,0,0,40,0,1
25,0,120596,13,1,0,1,0,0,0,0,44,0,0
36,0,345310,10,2,3,3,0,1,0,0,30,0,0
20,3,94746,10,1,3,2,0,0,0,0,40,3,0
38,2,338611,10,1,3,2,0,1,0,0,40,0,0
40,3,275366,9,0,3,0,0,0,0,0,50,0,1
59,0,188872,9,0,3,0,0,0,0,0,40,0,1
36,0,359397,7,0,3,0,3,0,0,0,40,0,0
33,0,158800,13,0,0,0,0,0,0,0,40,0,1
31,0,31510,12,0,1,0,0,0,0,0,40,0,0
51,0,358740,7,2,3,3,0,1,0,0,35,0,0
31,0,257148,13,3,0,2,0,0,0,0,35,0,0
48,0,174525,2,0,3,0,0,0,0,0,52,3,0
52,0,161599,9,0,3,3,0,1,0,0,40,0,0
41,0,193494,9,0,1,0,0,0,0,0,44,0,0
40,2,231832,14,1,0,1,0,1,0,0,40,0,0
53,2,146834,9,0,3,0,0,0,0,0,45,0,0
24,0,63927,10,1,3,2,0,0,0,0,40,0,0
38,0,278403,13,0,3,0,0,0,0,0,48,0,0
53,0,241141,10,2,3,3,0,1,0,0,40,2,0
70,2,127463,9,0,3,0,0,0,0,0,40,0,0
58,0,175017,7,0,3,0,0,0,0,1672,40,0,0
54,0,56741,9,0,3,3,0,1,0,0,40,0,0
44,0,107683,11,0,1,3,0,1,4386,0,40,0,1
42,0,270324,9,0,1,0,1,0,0,0,40,3,0
47,3,304512,14,2,2,1,0,0,0,0,50,0,1
34,0,167049,13,0,3,3,0,1,0,0,20,0,1
39,3,88973,10,0,2,0,0,0,0,0,84,0,1
52,0,210736,9,0,3,0,0,0,0,0,40,0,1
21,3,73514,9,1,3,2,2,1,0,0,40,0,0
57,1,75785,9,0,3,0,0,0,0,0,70,0,0
71,1,137723,9,0,3,0,0,0,1455,0,3,0,0
28,0,220043,13,0,3,0,0,0,0,0,40,0,1
21,3,132247,10,1,0,2,0,1,0,0,35,0,0
38,0,65390,8,2,1,1,0,0,0,0,40,0,0
21,3,177144,10,1,3,2,2,0,0,0,22,3,0
47,2,358668,13,2,0,1,0,0,0,0,48,0,0
85,0,188328,14,3,0,1,0,1,0,0,5,0,0
53,0,350510,3,0,3,0,0,0,0,0,40,0,0
54,3,72257,9,0,3,0,0,0,7688,0,40,0,1
53,0,183668,9,0,1,0,0,0,3464,0,34,0,0
46,0,168262,13,0,3,0,0,0,0,0,40,0,1
46,0,153536,10,0,2,0,0,0,3103,0,40,0,1
36,0,189703,9,0,3,0,0,0,0,0,60,0,1
73,2,147703,9,3,3,1,0,1,0,0,15,0,0
23,0,173670,13,0,2,3,0,1,0,0,45,0,0
42,0,231832,10,0,3,3,0,1,0,0,45,0,1
39,0,33223,9,0,3,0,0,0,0,0,40,0,1
34,0,130021,9,0,3,0,0,0,0,0,48,0,0
57,1,50990,10,2,3,1,0,0,0,0,40,0,0
49,1,308241,9,0,3,3,0,1,0,0,60,0,0
20,0,254025,10,1,3,2,0,0,0,0,40,0,0
45,0,377622,10,0,3,0,0,0,0,0,40,0,0
64,0,217802,9,3,1,1,0,1,0,0,40,0,0
19,0,39477,9,1,3,2,0,0,0,0,40,0,0
19,0,138946,4,1,1,2,0,0,0,0,40,0,0
17,0,35603,8,1,3,2,0,1,0,0,20,0,0
67,0,142624,9,0,3,0,0,0,0,0,40,2,0
22,0,92609,9,1,1,3,0,0,0,0,50,0,0
41,1,111232,10,0,2,0,0,0,0,0,50,0,0
22,0,203518,13,1,3,1,0,1,0,0,45,0,0
38,2,233571,13,1,0,1,0,1,0,0,40,0,0
40,1,45093,14,0,0,0,0,0,0,0,50,0,0
23,0,175431,9,1,3,1,0,0,2174,0,40,0,0
90,0,225063,9,0,1,0,2,0,0,0,40,3,0
18,0,391495,10,1,3,2,0,1,0,0,25,0,0
31,0,162312,13,1,0,1,2,0,0,0,35,3,0
34,1,151733,11,0,2,0,0,0,0,0,55,0,0
44,0,172026,9,0,3,0,1,0,0,0,40,0,1
17,0,323164,6,1,1,2,3,1,0,0,35,3,0
67,3,129824,4,3,3,1,0,1,0,0,6,0,0
21,0,203715,9,1,3,2,0,0,0,0,40,0,0
57,0,156040,3,3,1,1,1,0,0,0,40,0,0
26,0,186168,13,1,2,2,0,1,0,0,40,0,0
33,0,154227,10,0,3,0,0,0,0,0,40,0,1
43,0,141327,9,2,3,1,0,1,0,0,40,0,0
35,0,103925,14,1,0,1,0,1,0,0,35,0,0
46,0,118633,9,2,0,1,0,1,0,0,80,0,0
48,0,207540,13,1,1,1,0,0,99999,0,60,0,1
52,1,106728,12,2,3,3,0,0,0,0,40,0,0
28,0,192237,10,1,3,2,0,0,0,0,35,0,0
35,0,132879,11,0,3,0,0,0,15024,0,40,3,1
17,0,148345,7,1,3,2,0,1,0,0,40,0,0
47,1,326292,13,0,3,0,0,0,0,0,60,0,1
38,0,33975,13,0,3,0,0,0,0,0,45,0,0
34,0,112115,13,1,0,1,0,0,0,0,40,0,1
36,0,129357,10,2,3,3,0,1,0,0,40,0,0
47,0,175958,10,3,3,1,0,0,0,0,21,0,0
58,0,125317,16,0,0,0,0,0,0,0,60,0,1
46,0,424934,6,3,3,1,0,1,0,0,40,3,0
28,0,204648,9,3,3,3,1,1,0,0,20,0,0
46,0,186256,10,0,3,0,0,0,0,1902,55,0,1
35,2,126569,9,0,1,0,0,0,0,0,40,0,0
27,0,89813,13,1,0,1,0,1,0,0,40,0,0
41,0,149576,10,0,1,0,0,0,0,0,40,0,1
22,0,220426,13,1,3,2,0,0,0,0,40,0,0
20,0,72055,10,1,3,1,0,1,0,0,40,0,0
32,0,94939,10,0,3,0,0,0,0,0,48,0,0
29,3,104917,10,1,3,2,0,0,0,0,44,0,0
23,0,314645,12,1,3,1,0,1,0,0,15,0,0
81,1,108604,6,0,3,0,0,0,0,0,45,0,0
17,0,153542,6,1,3,2,0,1,0,0,20,0,0
40,0,226902,13,0,2,0,0,0,0,0,40,0,1
19,0,450200,10,1,3,2,0,0,0,0,30,0,0
50,1,279129,14,0,2,0,0,0,0,0,20,0,0
42,0,242619,10,0,1,0,0,0,0,0,45,0,0
18,3,357223,6,1,3,2,0,0,0,0,16,0,0
38,0,206951,10,1,1,2,0,0,0,0,40,0,0
67,0,70737,5,3,3,3,0,1,0,0,32,0,0
55,0,200939,9,0,1,0,0,0,0,0,48,0,1
46,3,192128,15,0,0,0,0,0,0,0,45,0,1
31,0,188798,14,0,2,3,0,1,0,0,40,0,1
23,3,202920,12,1,3,2,0,1,0,0,30,0,0
30,0,205407,9,2,3,3,0,0,0,0,40,0,0
23,3,24008,10,1,3,2,0,0,0,1719,40,0,0
52,0,172962,10,0,1,0,0,0,0,0,40,0,1
63,2,83791,9,0,3,3,0,1,0,0,45,0,0
69,0,304838,9,0,3,0,0,0,0,0,28,0,0
40,0,165858,12,1,3,1,0,0,0,0,80,0,1
33,0,110592,8,0,3,0,0,0,0,0,40,0,0
81,0,164416,15,0,3,0,0,0,0,0,45,0,1
71,0,345339,11,0,3,0,0,0,0,0,28,0,0
26,0,129806,6,1,3,2,0,0,0,0,40,0,0
51,2,205100,14,0,0,3,0,1,0,0,32,0,1
26,2,250551,9,0,1,2,1,0,0,0,40,0,0
56,1,285832,14,0,3,3,0,1,0,0,70,0,0
18,0,338717,7,1,3,1,3,0,0,0,25,0,0
43,3,187802,10,3,1,1,0,0,0,0,37,0,0
46,0,215895,14,1,2,1,0,0,4787,0,60,0,1
30,0,100135,13,1,3,3,0,1,0,0,40,0,0
34,0,137616,5,1,3,3,1,1,0,0,35,0,0
36,0,341672,9,3,3,3,2,0,0,0,60,3,0
44,0,322044,10,2,3,2,1,0,0,0,40,0,0
38,0,149347,10,1,3,1,0,0,0,0,48,0,0
43,1,293809,15,0,0,0,0,0,0,0,20,0,0
46,2,93639,13,2,0,3,0,1,0,0,40,0,0
22,3,166297,10,1,3,2,2,0,0,0,20,0,0
61,0,167840,9,0,3,0,0,0,0,2002,38,0,0
31,0,180656,13,1,3,1,0,0,0,0,40,2,0
41,1,197176,9,0,2,0,0,0,0,0,50,0,0
25,0,207965,13,1,3,1,0,1,0,0,60,0,0
34,3,23940,10,2,2,1,3,0,0,0,40,0,0
39,0,67433,11,1,0,1,0,1,4650,0,32,0,0
20,0,190916,9,1,3,2,0,1,0,0,40,0,0
45,0,235892,10,2,3,1,0,1,0,0,32,0,0
18,0,240767,9,1,3,1,0,1,0,0,30,0,0
27,0,194515,10,2,3,3,1,1,0,0,37,0,0
33,0,156464,6,1,3,1,0,0,0,0,40,0,0
42,0,117728,9,2,1,1,0,0,0,0,50,0,0
49,3,195727,9,0,3,0,0,0,0,0,40,0,0
36,0,133454,13,0,2,0,0,0,0,0,40,0,0
28,0,191177,11,2,0,3,0,1,0,1726,40,0,0
56,3,71075,12,2,3,1,0,1,0,0,30,0,0
18,0,233740,7,1,3,2,0,1,0,0,18,0,0
65,0,185455,10,0,3,0,0,0,0,0,40,0,1
17,0,141445,6,1,3,2,0,0,0,0,30,0,0
27,0,131712,13,0,2,0,0,0,0,1485,50,0,1
23,0,210338,13,1,3,2,1,1,0,0,30,0,0
39,0,465334,7,2,3,3,0,0,0,0,1,0,0
46,0,168069,9,0,3,0,0,0,0,0,45,0,0
32,0,80557,9,0,2,0,0,0,0,0,70,0,0
34,0,110622,13,1,3,3,2,1,0,0,40,3,0
26,0,40255,11,1,3,2,0,0,0,0,40,0,0
80,3,402748,9,3,3,1,0,1,0,0,14,3,0
61,0,97030,6,2,3,1,0,1,0,0,36,0,0
19,3,39477,10,1,3,3,0,0,0,0,40,0,0
31,1,152351,11,0,3,0,0,0,0,0,48,0,0
56,3,229939,9,2,0,1,0,0,0,0,40,0,0
23,0,131230,9,1,3,2,0,0,0,0,20,0,0
48,0,182211,10,0,3,0,0,0,0,0,45,0,0
73,0,57435,10,0,3,0,0,0,0,0,20,0,1
29,3,225654,9,1,3,1,1,0,0,0,40,0,0
28,0,252424,11,1,3,2,1,0,0,0,40,3,0
48,3,155509,7,2,3,3,1,1,0,0,10,3,0
41,0,29591,11,1,1,1,0,0,0,0,42,0,0
28,0,101774,10,0,2,0,0,0,0,1848,50,0,1
37,2,74194,11,0,2,0,0,0,0,0,45,0,0
20,0,171156,10,1,3,3,0,1,0,0,35,0,0
45,0,145637,11,1,3,1,0,1,14344,0,48,0,1
34,0,172714,13,0,2,0,0,0,0,0,45,0,1
72,0,188528,11,0,3,0,0,0,0,0,45,3,1
54,3,89705,10,0,1,0,0,0,0,0,40,0,1
24,0,165107,13,1,2,2,0,1,0,0,40,0,0
23,0,347873,12,1,0,1,2,1,0,0,30,3,0
21,3,298342,10,1,3,2,0,0,0,0,40,0,0
49,2,53482,10,2,3,3,1,1,0,0,40,0,0
45,0,162958,9,3,3,1,0,1,0,0,35,0,0
41,1,366483,9,0,3,0,0,0,0,0,36,1,0
51,3,335481,10,3,0,1,1,1,0,0,40,0,1
40,0,197609,10,1,2,1,0,1,0,1340,40,0,0
29,3,160731,14,0,3,0,0,0,0,0,50,3,0
26,0,210848,5,0,1,0,0,0,2635,0,35,1,0
59,0,196126,7,0,3,0,0,0,0,0,40,0,0
36,0,201519,10,2,3,1,0,1,0,0,40,0,0
48,2,121124,13,0,0,0,0,0,0,0,55,0,1
22,3,203518,10,1,0,1,0,1,0,0,16,0,0
52,0,254230,5,0,3,0,0,0,0,0,45,0,1
39,0,136531,9,1,3,1,0,1,0,0,47,0,0
25,0,108505,9,1,3,2,0,0,0,0,40,0,0
37,1,31095,11,0,3,0,0,0,0,0,60,0,1
37,0,149347,10,0,1,0,0,0,0,0,40,0,1
33,1,188246,13,2,1,1,0,0,0,1590,60,0,0
48,3,185859,13,0,2,0,0,0,0,0,38,0,1
29,0,227879,11,1,3,2,0,0,0,0,40,0,0
59,0,75541,9,3,1,1,0,1,0,0,40,0,0
48,0,99385,9,3,3,1,0,1,0,0,40,0,0
49,0,403061,2,1,3,3,0,1,0,0,40,1,0
23,3,82067,11,0,3,0,0,0,0,0,40,0,0
26,0,140434,10,2,3,1,0,0,0,0,45,0,0
34,0,159268,9,0,3,0,0,0,0,0,40,0,0
20,3,162945,10,1,3,2,0,0,0,0,40,0,0
39,0,365430,9,0,3,0,0,0,0,0,40,0,1
50,1,163678,10,0,1,0,0,0,0,0,40,0,0
54,0,230919,9,0,3,0,0,0,7688,0,60,0,1
37,0,112264,9,0,3,0,0,0,0,0,40,0,0
34,1,192900,10,1,3,1,0,0,0,0,35,0,0
23,0,355856,13,1,3,2,2,0,0,0,20,0,0
20,3,156916,10,1,3,2,1,1,0,0,40,0,0
37,0,172927,10,2,3,1,0,0,0,1741,70,0,0
19,3,170125,10,1,3,2,0,0,0,0,25,0,0
35,0,305379,13,0,2,0,0,0,0,1887,50,0,1
24,0,206974,13,1,3,2,0,1,0,0,40,0,0
23,3,482096,12,1,3,2,1,0,0,0,20,0,0
23,2,267843,13,1,0,2,1,1,0,0,32,0,0
27,0,173927,10,1,3,2,3,1,0,0,32,3,0
25,0,225865,9,1,3,3,0,1,0,0,50,0,0
27,3,261278,15,1,0,1,1,1,0,0,80,2,0
68,3,180082,9,0,3,0,0,0,0,0,23,0,0
45,0,115187,11,2,3,2,0,1,0,0,40,0,0
55,0,451603,10,2,1,1,0,0,0,0,40,0,0
46,0,145041,13,2,3,3,0,0,0,2258,50,3,0
31,1,132705,9,0,1,0,0,0,0,0,50,0,0
33,2,177695,9,0,3,0,3,0,0,0,40,0,0
40,0,197033,10,0,1,0,0,0,0,0,50,0,0
23,0,307267,14,1,3,1,0,1,0,0,10,0,0
39,1,341643,9,3,1,1,0,0,0,1669,50,0,0
32,0,256362,9,0,3,0,0,0,0,0,40,0,1
55,1,153484,10,0,0,0,0,0,0,0,50,0,0
46,3,308077,10,3,2,3,0,1,0,0,50,0,0
29,0,156266,12,1,2,2,3,0,0,0,25,0,0
49,3,106634,14,1,2,1,0,1,27828,0,35,0,1
59,0,198435,9,0,1,0,0,0,0,0,50,0,0
30,0,37210,11,0,1,0,0,0,0,0,40,0,0
47,0,237914,9,3,1,1,0,0,0,0,40,0,0
58,0,186106,4,2,3,1,0,1,0,0,40,0,0
58,0,236731,2,0,3,0,0,0,0,0,40,3,0
20,3,465725,9,2,3,2,0,0,0,0,25,0,0
43,0,343121,10,2,3,1,0,1,0,0,30,0,0
19,0,298435,10,1,3,2,0,1,0,2001,40,3,0
40,3,255824,14,0,3,0,0,0,0,0,40,0,1
23,2,255252,10,1,3,2,0,0,0,0,20,0,0
61,0,184167,8,0,1,3,1,1,0,0,40,0,0
54,0,145419,13,0,3,0,0,0,0,0,60,0,1
32,0,87310,14,0,3,0,0,0,0,0,60,0,1
25,1,55048,9,1,1,2,0,0,0,0,36,0,0
30,0,104052,9,0,1,0,0,0,0,0,42,0,0
19,0,41163,9,1,3,1,0,0,0,0,38,0,0
23,3,502633,13,0,3,0,0,0,0,0,40,0,0
65,0,176279,11,0,3,0,0,0,0,0,35,0,0
25,0,279833,13,1,3,1,0,0,0,1590,44,0,0
21,0,254351,9,1,3,1,0,0,0,0,35,0,0
48,0,284916,5,0,3,0,0,0,0,0,40,2,0
23,1,188925,9,0,3,2,0,0,0,0,40,0,0
24,0,180954,10,1,3,1,0,1,0,0,40,0,0
30,0,108023,13,0,0,0,0,0,0,0,60,0,0
31,0,197058,14,1,0,1,0,1,2597,0,45,0,0
58,0,100303,8,0,1,0,0,0,0,0,40,0,0
33,0,473133,16,0,0,0,0,0,15024,0,50,0,1
32,3,27051,13,0,1,0,0,0,0,0,52,0,1
29,0,163708,13,0,3,3,2,1,0,0,45,0,1
61,0,52765,9,2,3,3,0,1,0,0,99,0,0
43,3,84924,10,0,3,0,0,0,0,0,44,0,1
38,0,181705,11,0,2,0,0,0,0,0,40,0,0
17,0,52012,7,1,3,2,0,1,0,0,15,0,0
36,0,167691,10,0,2,3,0,1,0,0,40,0,1
45,3,182470,10,0,3,0,0,0,0,0,40,0,1
62,0,200834,14,0,2,0,0,0,0,0,55,0,0
46,3,76075,11,2,3,2,0,1,0,0,20,0,0
42,1,200574,15,1,0,1,0,0,0,0,38,0,0
31,0,29144,10,2,3,1,0,0,0,0,50,0,0
42,1,34722,12,0,3,0,0,0,0,0,40,0,0
37,0,177907,13,0,0,0,0,0,0,0,40,2,1
51,0,238481,9,0,3,0,0,0,0,1902,42,0,1
45,0,182541,10,0,1,0,0,0,0,0,40,0,0
73,3,142426,9,2,3,1,0,1,25124,0,20,0,1
19,0,216413,9,2,3,3,0,1,0,0,55,0,0
29,0,30070,13,0,2,0,0,0,0,0,40,0,0
39,0,82699,15,2,0,1,1,1,13550,0,70,0,1
32,0,236861,12,0,2,0,0,0,0,0,45,0,1
46,0,114328,10,2,3,1,0,0,0,0,40,0,0
42,0,198229,15,0,3,0,0,0,0,0,65,0,1
24,0,138892,9,0,1,0,1,0,0,0,40,0,0
41,2,271927,13,0,0,0,0,0,0,0,45,0,1
64,3,220258,9,2,3,1,0,1,0,0,24,0,0
28,0,212588,10,0,3,0,0,0,0,0,40,0,0
57,0,477867,9,0,3,0,0,0,0,0,40,0,0
29,0,394927,6,0,3,0,0,0,0,0,45,0,1
35,0,155611,9,1,1,3,0,1,114,0,40,0,0
39,0,109351,13,0,0,3,0,1,0,0,30,0,1
38,0,206520,9,0,1,0,0,0,0,0,40,0,0
40,0,156526,13,0,2,0,0,0,0,0,40,0,0
49,0,315437,9,3,3,1,0,1,0,0,40,0,0
32,0,181665,9,1,3,3,0,1,0,0,50,0,0
40,0,60594,10,2,3,3,0,1,0,0,30,0,0
29,0,221233,12,2,2,3,0,1,0,0,37,0,0
36,3,176900,10,3,3,3,0,1,0,0,25,0,0
47,0,64563,10,0,3,0,0,0,7688,0,42,0,1
23,0,99408,10,2,3,2,0,1,0,0,40,0,0
41,1,219869,10,3,3,3,0,0,0,0,40,0,0
41,2,135056,14,1,0,2,0,1,8614,0,50,0,1
18,0,79077,8,1,3,2,0,0,0,0,22,0,0
34,0,255830,12,2,1,3,1,1,7443,0,40,0,0
38,1,22245,9,0,2,0,0,0,0,0,50,0,0
34,0,150154,9,0,1,0,0,0,0,0,50,0,1
62,3,342049,9,0,3,0,0,0,0,0,40,0,0
66,1,99927,9,3,3,1,0,1,0,0,45,0,0
18,0,191784,9,1,3,1,0,0,0,0,40,3,0
41,0,175883,9,0,1,0,0,0,0,0,40,0,0
42,0,328239,10,1,3,2,0,0,0,0,30,0,0
45,0,107231,12,0,1,0,0,0,0,0,45,0,0
24,2,155818,13,1,0,1,0,1,0,0,60,0,0
60,0,282421,9,0,3,0,1,0,0,0,40,2,0
39,0,241998,9,1,1,1,0,0,0,0,40,0,0
44,3,55363,13,0,0,0,0,0,0,1887,40,0,1
29,0,137240,10,2,3,1,0,0,0,0,45,0,0
37,0,361951,13,1,3,1,1,0,0,0,48,2,0
21,3,311311,9,1,1,2,0,0,0,0,12,0,0
48,0,186299,13,0,2,0,0,0,0,0,40,0,1
36,0,168055,13,0,2,0,0,0,5178,0,40,0,1
23,0,305423,13,1,3,2,0,0,0,0,40,0,0
49,0,393715,13,0,2,0,0,0,15024,0,50,0,1
29,0,36440,13,1,3,1,0,1,0,0,40,0,0
34,1,106761,10,0,1,0,0,0,0,0,40,0,0
72,3,235014,11,3,3,1,0,1,0,2465,40,0,0
29,2,249932,7,1,3,2,1,0,0,0,40,0,0
45,0,382242,13,1,3,3,0,1,0,0,30,2,0
29,0,213152,7,2,1,1,0,0,0,0,52,0,0
37,3,26898,12,1,3,1,0,1,0,0,40,0,0
42,0,435356,12,0,2,0,0,0,0,0,44,0,1
70,3,103963,9,3,3,1,0,0,0,0,6,0,0
43,0,185860,13,0,0,0,0,0,0,0,40,0,1
63,0,188999,9,0,1,0,0,0,0,0,48,0,0
64,1,108654,10,0,2,0,0,0,0,1421,35,0,0
38,0,54953,13,0,2,0,0,0,0,0,60,0,0
24,0,130620,10,1,3,3,2,1,0,0,40,2,0
29,0,273884,9,3,3,2,0,0,0,0,30,0,0
30,0,392518,12,3,3,1,1,1,0,0,40,0,0
66,1,198766,9,3,3,1,0,0,0,0,40,0,0
25,0,66935,13,1,2,2,0,0,0,0,40,0,0
39,3,135500,9,0,3,0,0,0,0,0,40,0,1
22,2,111697,13,1,3,2,0,1,0,0,30,0,0
31,0,141288,10,1,3,1,0,1,0,0,40,0,0
29,0,296450,4,1,1,1,0,0,0,0,40,0,0
52,0,94448,11,0,0,0,0,0,0,0,40,0,0
51,1,138200,12,1,3,2,0,1,0,0,40,0,0
40,0,217826,9,0,3,0,1,0,0,0,40,3,0
57,3,182836,10,0,3,3,0,1,3103,0,40,0,1
64,1,46366,10,3,2,1,0,1,0,0,60,0,0
31,0,168275,9,2,3,1,0,1,0,0,28,0,0
74,2,214514,4,0,3,0,0,0,0,0,40,0,0
43,3,107439,10,1,3,1,1,1,0,0,30,0,0
80,3,164909,14,0,2,0,0,0,99999,0,54,0,1
28,3,329426,13,1,2,1,0,0,0,0,50,0,1
77,2,181974,4,3,3,1,0,1,0,0,40,0,0
68,0,176468,9,2,3,3,1,1,0,0,24,0,0
51,3,187686,9,2,3,1,0,1,0,0,38,0,0
21,0,229769,9,1,3,2,0,1,0,0,40,1,0
43,0,45975,8,0,3,0,0,0,0,0,40,3,0
42,0,187702,9,2,3,1,0,0,0,0,40,0,0
48,0,102585,14,2,2,3,0,1,0,0,40,0,0
30,0,327112,7,3,3,1,0,0,0,0,40,0,0
34,3,167558,4,0,3,3,0,1,0,0,40,1,0
32,0,296538,9,0,3,0,0,0,0,0,42,0,0
56,0,169560,9,1,3,2,0,0,0,0,40,0,0
50,0,185283,10,0,1,0,0,0,0,0,40,0,0
40,0,224793,9,1,3,2,1,0,0,1719,40,0,0
23,3,478457,7,1,3,3,1,1,0,0,40,0,0
54,0,104413,10,3,3,3,1,1,4101,0,40,0,0
28,1,175710,9,1,3,2,0,1,0,0,40,2,0
34,0,85632,10,0,3,3,0,1,0,0,40,0,1
48,0,102359,16,0,0,0,0,0,0,0,60,0,1
56,2,237546,10,0,2,0,0,0,0,0,99,0,0
31,0,96245,9,0,3,0,0,0,0,0,42,0,0
42,0,91453,13,2,3,3,0,1,0,0,50,0,0
36,0,131039,9,1,3,1,2,1,0,0,35,3,0
52,0,106176,13,2,3,3,0,0,0,3770,40,0,0
55,0,329797,6,0,1,0,0,0,0,0,40,0,0
25,0,153932,7,0,1,2,0,0,2580,0,30,0,0
35,3,52738,9,1,3,3,0,0,0,0,40,0,0
51,0,25932,11,0,3,0,0,0,0,0,99,0,1
19,0,78374,10,1,3,3,2,1,0,0,40,0,0
59,0,653215,7,3,3,3,0,1,0,0,40,0,0
19,0,318061,10,1,3,1,0,1,0,0,80,0,0
46,3,260782,14,1,0,1,0,1,0,0,40,0,0
32,3,340580,9,0,3,0,1,0,0,0,45,0,0
46,1,45564,15,0,0,0,0,0,0,0,40,0,1
26,0,209051,10,1,3,1,0,0,0,0,25,0,0
55,0,100821,9,3,3,1,1,1,0,0,36,0,0
28,0,86268,9,1,2,2,0,1,0,0,40,0,0
61,3,95680,12,0,2,0,2,0,3103,0,40,0,1
35,0,327164,12,0,0,3,0,0,0,0,40,0,1
21,3,117210,10,1,3,1,0,0,0,0,40,0,0
52,2,136175,10,0,3,0,0,0,0,0,35,0,0
21,0,232591,10,1,3,2,0,0,0,0,8,0,0
33,2,29144,11,0,1,0,0,0,0,0,40,0,0
38,3,64875,11,2,3,1,0,0,0,0,50,0,0
44,0,184011,9,2,3,3,0,1,0,0,60,0,0
29,0,244246,13,1,3,1,0,0,8614,0,50,0,1
39,0,357173,9,3,3,3,0,0,0,0,40,0,0
32,0,203181,9,0,3,0,0,0,0,0,60,0,0
47,0,299508,9,2,3,3,1,1,0,0,55,0,0
28,0,198493,12,1,3,3,0,0,0,0,35,0,0
59,2,358747,10,0,1,0,0,0,0,0,55,0,1
38,0,91039,13,0,3,0,0,0,5178,0,48,0,1
23,0,34918,13,1,3,1,0,1,0,0,15,0,0
44,0,97159,13,0,1,0,0,0,0,0,40,0,1
55,3,212600,14,2,2,1,0,0,0,0,40,2,1
65,0,90113,13,0,2,0,0,0,0,0,60,0,1
19,0,96705,10,1,3,2,0,1,0,0,14,0,0
58,0,156873,7,0,3,0,0,0,0,0,35,0,0
49,0,136358,14,2,3,3,3,1,0,0,20,3,0
44,0,227065,13,0,0,0,0,0,99999,0,40,2,1
44,2,193144,9,2,3,3,0,1,0,0,35,0,0
33,0,317660,10,0,1,0,0,0,0,0,40,0,1
38,1,85492,9,1,3,1,0,1,0,0,50,0,0
37,2,203628,9,0,3,0,0,0,0,0,54,0,1
30,0,183801,9,0,1,0,0,0,0,0,40,0,0
28,0,132686,14,0,3,0,0,0,0,0,40,0,0
27,0,50818,14,1,3,1,0,0,0,0,55,0,0
49,3,160812,13,0,0,3,0,1,0,0,40,0,1
28,0,212286,13,1,2,1,0,0,0,0,40,0,0
61,2,77072,7,0,2,0,0,0,0,0,40,0,1
41,3,176155,11,0,3,0,0,0,0,0,40,0,0
20,3,219211,10,1,3,2,0,0,0,0,30,0,0
40,0,356934,15,0,2,0,0,0,0,0,50,0,1
57,0,143266,13,0,2,0,0,0,7298,0,60,2,1
36,3,194809,13,1,3,2,0,1,0,0,50,0,0
62,0,138157,9,0,3,0,0,0,0,0,40,0,0
